BEGIN,EntityId=424017,Frequency=ponctuel
EntityId=424017,ReportTypeName=Multiple,Frequency=ponctuel,FromDate=2025-10-16,ToDate=2025-10-18,GenerationDate=2025-11-17,GenerationTime=10:58:12
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Type de MOP","Code de réponse","Response Description","Code d’approbation de l’autorisation de l’entreprise","Nombre total de transactions","Montant","Nombre de transactions refusées","Pourcentage du nombre total d'autorisations","Pourcentage de statut d'autorisation","Pourcentage de refus de transactions"
"Authorization Summary","USD","USD","American Express  (AX)","100","Approuvé","Approved","676","50296.04000000","0","0.9122807018","1","0"
"Authorization Summary","USD","USD","American Express  (AX)","104","Aucune raison pour un refus","Not Approved","23","0.00000000","23","0.0310391363","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","201","Numéro de compte CC incorrect","Not Approved","10","2010.00000000","10","0.01349527665","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","302","Limite de crédit","Not Approved","7","2114.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","303","Refus du responsable du traitement","Not Approved","4","1212.00000000","4","0.005398110661","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","501","Récupérez","Not Approved","7","3507.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","530","Ne pas reconnaître","Not Approved","7","3710.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","904","Invalid Effective Date","Not Approved","7","6328.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","100","Approuvé","Approved","134","4444.08000000","0","0.9178082192","1","0"
"Authorization Summary","USD","USD","Discover  (DI)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","595","Nouvelle carte émise","Not Approved","6","3570.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover Diners (DD)","100","Approuvé","Approved","126","3544.08000000","0","0.875","1","0"
"Authorization Summary","USD","USD","Discover Diners (DD)","104","Aucune raison pour un refus","Not Approved","18","0.00000000","18","0.125","1","1"
"Authorization Summary","USD","USD","JCB  (JC)","100","Approuvé","Approved","126","3824.08000000","0","0.9545454545","1","0"
"Authorization Summary","USD","USD","JCB  (JC)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04545454545","1","1"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","287","12711.00000000","0","0.1360834519","0.1389157793","0"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","282","1225100.00000000","0","0.13371266","0.1364956438","0"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","351","14472.80000000","0","0.1664295875","0.169893514","0"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","285","38350.40000000","0","0.1351351351","0.1379477251","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","861","50763.99000000","0","0.4082503556","0.4167473379","0"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","9","0.00000000","9","0.00426742532","0.36","0.36"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","6","1824.00000000","6","0.002844950213","0.3333333333","0.3333333333"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","288","12586.20000000","0","0.5236363636","0.5373134328","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","248","15968.04000000","0","0.4509090909","0.4626865672","0"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.007272727273","0.4","0.4"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.01090909091","0.6","0.6"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.007272727273","1","1"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11535.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11572.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","100","Approuvé","Approved","267","32552.00000000","0","0.1271428571","0.1294231701","0"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","100","Approuvé","Approved","1266","81808.02000000","0","0.6028571429","0.6136694135","0"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","19","0.00000000","19","0.009047619048","0.6129032258","0.6129032258"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","401","Refus","Not Approved","6","2406.00000000","6","0.002857142857","1","1"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","266","1164200.00000000","0","0.4626086957","0.4691358025","0"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","299","12492.00000000","0","0.52","0.5273368607","0"
"Authorization Summary","USD","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","2","4.04000000","0","0.00347826087","0.003527336861","0"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Texte du code d’action de commerçant","Montant de l’autorisation","Numéro de compte","Expiration de la carte de crédit année mois numéro","Texte de type de transaction","Horodatage d’autorisation","Code d’autorisation","Réponse d’autorisation de la marque de paiement","Catégorie de code de réponse de la marque de paiement","Code de réponse d’autorisation PTI","Initiateur d’autorisation","Code source d’autorisation","Source d’authentification de PDV","Code de catégorie de commerçant","Pays d’émission","Texte de méthode du jeton numérique","Code de type de carte prépayée","Code de carte commerciale","Type d’utilisation de la carte","Identificateur de la transaction de paiement","Identificateur de terminal"
"Authorization Details","446851","USD","USD","AX","brM7NyTIs7427QDXSC5lL0","AUTORISATIONS","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:24.000","tst802","000","X","100","Commerçant","V","5","4899","","","","","","c5d09ff4-b9b7-4898-b2d1-ee776da2bcde",""
"Authorization Details","446851","USD","USD","AX","brM7NyTIs7427QDXSC5lL0","Dépôts","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:24.000","tst802","000","","100","Commerçant","M","5","4899","","","","","","c5d09ff4-b9b7-4898-b2d1-ee776da2bcde",""
"Authorization Details","446851","USD","USD","AX","cJV5Kmz1UOee3df5GEH2EC","AUTORISATIONS","0.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst323","000","X","104","Commerçant","V","5","4899","","","","","","7f0019a4-02b3-4573-909e-6daa621d79c6",""
"Authorization Details","446851","USD","USD","AX","cb7ilwEwwePi1gNxLi5KN5","AUTORISATIONS","80.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst995","000","X","100","Commerçant","V","5","4899","","","","","","10c5eb4b-7bf1-4dff-b7a3-467131711577",""
"Authorization Details","446851","USD","USD","AX","cb7ilwEwwePi1gNxLi5KN5","Dépôts","80.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst995","000","","100","Commerçant","M","5","4899","","","","","","10c5eb4b-7bf1-4dff-b7a3-467131711577",""
"Authorization Details","446851","USD","USD","AX","cgJ5QCJHWquv3KoYqtfgaI","Dépôts","100.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst132","000","","100","Commerçant","M","5","4899","","","","","","58effc7b-86ca-41e9-a026-a2b72681c88c",""
"Authorization Details","446851","USD","USD","AX","cgJ5QCJHWquv3KoYqtfgaI","AUTORISATIONS","100.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst132","000","X","100","Commerçant","V","5","4899","","","","","","58effc7b-86ca-41e9-a026-a2b72681c88c",""
"Authorization Details","446851","USD","USD","AX","dhEqqt6TtdfJLco6sPqYMK","AUTORISATIONS","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst990","000","X","100","Commerçant","V","5","4899","","","","","","932005a0-3fd5-4c1c-a2f2-6a09eeddfeff",""
"Authorization Details","446851","USD","USD","AX","dhEqqt6TtdfJLco6sPqYMK","Dépôts","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst990","000","","100","Commerçant","M","5","4899","","","","","","932005a0-3fd5-4c1c-a2f2-6a09eeddfeff",""
"Authorization Details","446851","USD","USD","AX","eKiCFNOYZQaS7Vn2HGR2NI","Dépôts","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst813","000","","100","Commerçant","M","5","4899","","","","","","b46f760d-af47-4a99-b416-5268b6728b10",""
"Authorization Details","446851","USD","USD","AX","eKiCFNOYZQaS7Vn2HGR2NI","AUTORISATIONS","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst813","000","X","100","Commerçant","V","5","4899","","","","","","b46f760d-af47-4a99-b416-5268b6728b10",""
"Authorization Details","446851","USD","USD","AX","fxHypKZEAf6EarnHMkWXMm","AUTORISATIONS","25.40000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 17:11:08.000","tst654","000","X","100","Commerçant","V","5","4899","","","","","","11fb568e-bacf-4e95-b639-831913ea5fcb",""
"Authorization Details","446851","USD","USD","AX","fxHypKZEAf6EarnHMkWXMm","Dépôts","25.40000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 17:11:08.000","tst654","000","","100","Commerçant","M","5","4899","","","","","","11fb568e-bacf-4e95-b639-831913ea5fcb",""
"Authorization Details","446851","USD","USD","AX","iiO7XBAKzotMHlWVAEMjmg","AUTORISATIONS","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:26.000","tst302","000","X","100","Commerçant","V","5","4899","","","","","","8edcf7ec-e6e2-4586-92ca-24c6b2a1ec8e",""
"Authorization Details","446851","USD","USD","AX","iiO7XBAKzotMHlWVAEMjmg","Dépôts","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:26.000","tst302","000","","100","Commerçant","M","5","4899","","","","","","8edcf7ec-e6e2-4586-92ca-24c6b2a1ec8e",""
"Authorization Details","446851","USD","USD","AX","j1W8q2f7ON9DN5AtBVNFoG","AUTORISATIONS","70.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst130","000","X","100","Commerçant","V","5","4899","","","","","","845f0bf6-2bbc-4e2f-9d73-1fbb802d4616",""
"Authorization Details","446851","USD","USD","AX","j1W8q2f7ON9DN5AtBVNFoG","Dépôts","70.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst130","000","","100","Commerçant","M","5","4899","","","","","","845f0bf6-2bbc-4e2f-9d73-1fbb802d4616",""
"Authorization Details","446851","USD","USD","AX","kl9lxkkx7sLkUioHpekRkD","AUTORISATIONS","100.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst994","000","X","100","Commerçant","V","5","4899","","","","","","0962cd48-c485-4f50-a38e-6663bdacf365",""
"Authorization Details","446851","USD","USD","AX","kl9lxkkx7sLkUioHpekRkD","Dépôts","100.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 07:51:12.000","tst994","000","","100","Commerçant","M","5","4899","","","","","","0962cd48-c485-4f50-a38e-6663bdacf365",""
"Authorization Details","446851","USD","USD","AX","luZJPjaaxH3BGO58NoRdch","AUTORISATIONS","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst811","000","X","100","Commerçant","V","5","4899","","","","","","5e8df91b-95c5-49cb-9a8b-b923d47fedaa",""
"Authorization Details","446851","USD","USD","AX","luZJPjaaxH3BGO58NoRdch","Dépôts","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst811","000","","100","Commerçant","M","5","4899","","","","","","5e8df91b-95c5-49cb-9a8b-b923d47fedaa",""
"Authorization Details","446851","USD","USD","AX","m5IKNuVv4JvPZjhRELKyZo","Dépôts","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 07:51:12.000","tst997","000","","100","Commerçant","M","5","4899","","","","","","f8a944e6-6dff-4388-a7f4-50f2774409ae",""
"Authorization Details","446851","USD","USD","AX","m5IKNuVv4JvPZjhRELKyZo","AUTORISATIONS","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 07:51:12.000","tst997","000","X","100","Commerçant","V","5","4899","","","","","","f8a944e6-6dff-4388-a7f4-50f2774409ae",""
"Authorization Details","446851","USD","USD","AX","oSPw8llsoGMOU4asurQtic","AUTORISATIONS","35.30000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:13.000","tst234","000","X","100","Commerçant","V","5","4899","","","","","","2452b7f5-d4c9-4b23-97cc-eb560d14180e",""
"Authorization Details","446851","USD","USD","AX","oSPw8llsoGMOU4asurQtic","Dépôts","35.30000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:13.000","tst234","000","","100","Commerçant","M","5","4899","","","","","","2452b7f5-d4c9-4b23-97cc-eb560d14180e",""
"Authorization Details","446851","USD","USD","AX","ozahVHsMVAH8YmSdvUVlRp","AUTORISATIONS","45.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:18.000","tst759","000","X","100","Commerçant","V","5","4899","","","","","","0dd2a5fa-d572-49e5-9186-fa3a8e62b0b9",""
"Authorization Details","446851","USD","USD","AX","qIWa1pvSsaQn8MJJsvkBdS","AUTORISATIONS","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:26.000","tst303","000","X","100","Commerçant","V","5","4899","","","","","","26ca1d1d-3dd5-49cb-b0d5-138472a448ae",""
"Authorization Details","446851","USD","USD","AX","qIWa1pvSsaQn8MJJsvkBdS","Dépôts","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:26.000","tst303","000","","100","Commerçant","M","5","4899","","","","","","26ca1d1d-3dd5-49cb-b0d5-138472a448ae",""
"Authorization Details","446851","USD","USD","AX","qPzFw7w5iRdKvn6wO6438C","AUTORISATIONS","0.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst324","000","X","104","Commerçant","V","5","4899","","","","","","36423572-77f6-4d21-8d25-5a6010d58e2d",""
"Authorization Details","446851","USD","USD","AX","reUqh4we45Y39hzjzaSc82","AUTORISATIONS","35.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 17:11:08.000","tst655","000","X","100","Commerçant","V","5","4899","","","","","","54bb96a2-53e6-471f-b216-704dc3ab9ab8",""
"Authorization Details","446851","USD","USD","AX","reUqh4we45Y39hzjzaSc82","Dépôts","35.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 17:11:08.000","tst655","000","","100","Commerçant","M","5","4899","","","","","","54bb96a2-53e6-471f-b216-704dc3ab9ab8",""
"Authorization Details","446851","USD","USD","AX","rnqRfSogM1TLpEWhgrxPO9","AUTORISATIONS","180.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:29.000","tst308","000","X","100","Commerçant","V","5","4899","","","","","","85d98113-3830-441d-a496-b74aa0084e26",""
"Authorization Details","446851","USD","USD","AX","rnqRfSogM1TLpEWhgrxPO9","Dépôts","180.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-16 13:26:29.000","tst308","000","","100","Commerçant","M","5","4899","","","","","","85d98113-3830-441d-a496-b74aa0084e26",""
"Authorization Details","446851","USD","USD","AX","rqaXVHKHoJaDCNF8FYlQKW","Dépôts","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 06:58:29.000","tst131","000","","100","Commerçant","M","5","4899","","","","","","5e3abe80-3b68-40c5-9da8-b453674e9188",""
"Authorization Details","446851","USD","USD","AX","rqaXVHKHoJaDCNF8FYlQKW","AUTORISATIONS","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 06:58:29.000","tst131","000","X","100","Commerçant","V","5","4899","","","","","","5e3abe80-3b68-40c5-9da8-b453674e9188",""
"Authorization Details","446851","USD","USD","AX","ry4KahrYpwhnwaAslC8Cvv","AUTORISATIONS","45.00000000","371144XXXXX4376","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:13.000","tst240","000","X","100","Commerçant","V","5","4899","","","","","","31acf567-f95c-4c94-9302-66bec127f1d7",""
"Authorization Details","446851","USD","USD","AX","tbl2eeX1lKQ8BQT3kRTogL","Dépôts","90.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst137","000","","100","Commerçant","M","5","4899","","","","","","7351ea6d-11c9-4261-b289-e3b3381cbc0b",""
"Authorization Details","446851","USD","USD","AX","tbl2eeX1lKQ8BQT3kRTogL","AUTORISATIONS","90.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 06:58:29.000","tst137","000","X","100","Commerçant","V","5","4899","","","","","","7351ea6d-11c9-4261-b289-e3b3381cbc0b",""
"Authorization Details","446851","USD","USD","AX","wGJzmIqQZmFEFF4djeC2D6","AUTORISATIONS","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 06:58:29.000","tst129","000","X","100","Commerçant","V","5","4899","","","","","","0823e2c4-255f-4446-9639-379791c3459d",""
"Authorization Details","446851","USD","USD","AX","wGJzmIqQZmFEFF4djeC2D6","Dépôts","140.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 06:58:29.000","tst129","000","","100","Commerçant","M","5","4899","","","","","","0823e2c4-255f-4446-9639-379791c3459d",""
"Authorization Details","446851","USD","USD","AX","wmXo3UxrP5aBWUHTQ3iEdo","Dépôts","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 07:51:12.000","tst991","000","","100","Commerçant","M","5","4899","","","","","","4588d20b-fd6f-4f6e-b8d8-af1dddade297",""
"Authorization Details","446851","USD","USD","AX","wmXo3UxrP5aBWUHTQ3iEdo","AUTORISATIONS","150.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 07:51:12.000","tst991","000","X","100","Commerçant","V","5","4899","","","","","","4588d20b-fd6f-4f6e-b8d8-af1dddade297",""
"Authorization Details","446851","USD","USD","AX","yO265cZSX6oALehUgLKshR","Dépôts","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:14.000","tst258","000","","100","Commerçant","M","5","4899","","","","","","ce6f2b0e-7686-4a24-a0a6-867a73101b6a",""
"Authorization Details","446851","USD","USD","AX","yO265cZSX6oALehUgLKshR","AUTORISATIONS","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst330","000","X","100","Commerçant","V","5","4899","","","","","","5e1e0f56-a4f2-47ce-aedb-3a979df7c892",""
"Authorization Details","446851","USD","USD","AX","yO265cZSX6oALehUgLKshR","Dépôts","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst330","000","","100","Commerçant","M","5","4899","","","","","","5e1e0f56-a4f2-47ce-aedb-3a979df7c892",""
"Authorization Details","446851","USD","USD","AX","yO265cZSX6oALehUgLKshR","AUTORISATIONS","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:14.000","tst258","000","X","100","Commerçant","V","5","4899","","","","","","ce6f2b0e-7686-4a24-a0a6-867a73101b6a",""
"Authorization Details","446851","USD","USD","AX","zDlnKJkys5tCb8AEXOFVlE","Dépôts","170.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst812","000","","100","Commerçant","M","5","4899","","","","","","f4e0e76a-bf98-449b-a762-539e4f1365fe",""
"Authorization Details","446851","USD","USD","AX","zDlnKJkys5tCb8AEXOFVlE","AUTORISATIONS","170.00000000","374500XXXXX1009","12/24","Indicateur MOTO-transaction récurrente","2025-10-17 13:26:29.000","tst812","000","X","100","Commerçant","V","5","4899","","","","","","f4e0e76a-bf98-449b-a762-539e4f1365fe",""
"Authorization Details","446851","USD","USD","AX","zME5AoBJKTb8C1xDN5Cl3B","Dépôts","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:39.000","tst841","000","","100","Commerçant","M","5","4899","","","","","","a4406f3c-6095-4422-a1b3-bdfb37d61601",""
"Authorization Details","446851","USD","USD","AX","zME5AoBJKTb8C1xDN5Cl3B","Dépôts","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:19.000","tst767","000","","100","Commerçant","M","5","4899","","","","","","fa41bf4e-6b59-4da0-b6b9-cf1edc66bc5c",""
"Authorization Details","446851","USD","USD","AX","zME5AoBJKTb8C1xDN5Cl3B","AUTORISATIONS","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:19.000","tst767","000","X","100","Commerçant","V","5","4899","","","","","","fa41bf4e-6b59-4da0-b6b9-cf1edc66bc5c",""
"Authorization Details","446851","USD","USD","AX","zME5AoBJKTb8C1xDN5Cl3B","AUTORISATIONS","21.00000000","374500XXXXX1009","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:39.000","tst841","000","X","100","Commerçant","V","5","4899","","","","","","a4406f3c-6095-4422-a1b3-bdfb37d61601",""
"Authorization Details","446851","USD","USD","AX","zZ05YrVaTnvfASMytiqKQV","Dépôts","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:26.000","tst299","000","","100","Commerçant","M","5","4899","","","","","","7103f066-aeb0-41f5-840a-aa5e4f3e4092",""
"Authorization Details","446851","USD","USD","AX","zZ05YrVaTnvfASMytiqKQV","AUTORISATIONS","120.00000000","374500XXXXX1009","12/24","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:26.000","tst299","000","X","100","Commerçant","V","5","4899","","","","","","7103f066-aeb0-41f5-840a-aa5e4f3e4092",""
"Authorization Details","446851","USD","USD","DD","36WOT0eBbr6YzwOIvFvhXg","Dépôts","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst322","000","","100","Commerçant","M","5","4899","BE","","","","","81fb4972-6011-4e8a-ad9c-93d251bf9a36",""
"Authorization Details","446851","USD","USD","DD","36WOT0eBbr6YzwOIvFvhXg","Dépôts","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:14.000","tst259","000","","100","Commerçant","M","5","4899","BE","","","","","4b64c122-02fb-4f09-8d91-c2bd7aff3acc",""
"Authorization Details","446851","USD","USD","DD","36WOT0eBbr6YzwOIvFvhXg","AUTORISATIONS","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:14.000","tst259","000","X","100","Commerçant","V","5","4899","BE","","N","X","","4b64c122-02fb-4f09-8d91-c2bd7aff3acc",""
"Authorization Details","446851","USD","USD","DD","36WOT0eBbr6YzwOIvFvhXg","AUTORISATIONS","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 13:26:35.000","tst322","000","X","100","Commerçant","V","5","4899","BE","","N","X","","81fb4972-6011-4e8a-ad9c-93d251bf9a36",""
"Authorization Details","446851","USD","USD","DD","96Ro1FJSbki0BeCaHP7qWn","Dépôts","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:39.000","tst844","000","","100","Commerçant","M","5","4899","BE","","","","","6e6f8b9f-9e1f-4a07-afff-0a651d34ea92",""
"Authorization Details","446851","USD","USD","DD","96Ro1FJSbki0BeCaHP7qWn","Dépôts","21.00000000","XXXXXXXXXX8936","05/25","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 13:26:19.000","tst768","000","","100","Commerçant","M","5","4899","BE","","","","","ee2d8d83-3d2c-43eb-aa21-27c1a58ce52c",""
